title,year,release_date,total_gross_domestic,max_theaters,genre,budget_chart,detail_url,opening_weekend,opening_theaters,budget,mpaa_rating,runtime_min,distributor,title_norm,rt_slug,wayback_timestamp,rt_score_prerelease,rt_reviews_prerelease,rt_audience_prerelease,rt_score_final,rt_reviews_final,rt_audience_final,release_dt,release_month,release_dow,release_year,is_holiday_weekend,is_summer,is_awards_season,is_spring_break,is_sequel,distributor_group,mpaa_ordinal,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Musical,genre_Romance,genre_Sci-Fi,genre_Thriller,primary_genre,budget_known,log_budget,rt_score_delta,log_rt_reviews_release,log_opening_weekend,log_total_gross,dist_A24,dist_Amazon,dist_Disney,dist_Lionsgate,dist_Netflix,dist_Other,dist_Paramount,dist_Sony,dist_Universal,dist_WB,month_1.0,month_2.0,month_3.0,month_4.0,month_5.0,month_6.0,month_7.0,month_8.0,month_9.0,month_10.0,month_11.0,month_12.0
Keeper,2025,2025-11-14,4200165.0,1950.0,Horror Mystery,,https://www.boxofficemojo.com/release/rl3438903297/?ref_=bo_yld_table_145,2527627.0,1950.0,,R,99.0,Neon,keeper,keeper_2025,,,,,50.0,111.0,40.0,2025-11-14,11.0,4.0,2025.0,0,0,1,0,0,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,0,Horror Mystery,0,0.0,,0.0,14.742791871522249,15.250634606282075,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Shin Godzilla,2025,2025-08-14,4042146.0,1290.0,Action Drama Horror Sci-Fi,,https://www.boxofficemojo.com/release/rl2345369601/?ref_=bo_yld_table_146,1633722.0,1290.0,,PG,,GKIDS,shin godzilla,godzilla_resurgence,,,,,87.0,87.0,79.0,2025-08-14,8.0,3.0,2025.0,0,1,0,0,0,Other,2,1,0,0,0,0,1,0,0,1,0,0,1,0,Action Drama Horror Sci-Fi,0,0.0,,0.0,14.306372017387678,15.212286544418985,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Ella McCay,2025,2025-12-12,4033242.0,2500.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl4029579265/?ref_=bo_yld_table_147,2020541.0,2500.0,,PG,115.0,20th Century Studios,ella mccay,ella_mccay,20251211233056.0,,,,23.0,137.0,57.0,2025-12-12,12.0,4.0,2025.0,0,0,1,0,0,Disney,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,14.518876350218548,15.210081324953835,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Friend,2025,Mar 28,3941217.0,1237.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl1731756033/?ref_=bo_yld_table_148,67629.0,2.0,,R,119.0,Bleecker Street Media,the friend,,,,,,,,,,,,2025.0,0,0,0,0,0,Other,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,11.121806950568986,15.18700037055694,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shadow Force,2025,2025-05-09,3933483.0,2170.0,Action Drama Thriller,,https://www.boxofficemojo.com/release/rl1160806401/?ref_=bo_yld_table_149,2151852.0,2170.0,,R,104.0,Lionsgate,shadow force,shadow_force_2025,,,,,31.0,49.0,82.0,2025-05-09,5.0,4.0,2025.0,0,1,0,0,0,Lionsgate,4,1,0,0,0,0,1,0,0,0,0,0,0,1,Action Drama Thriller,0,0.0,,0.0,14.581839889380491,15.185036105118908,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sentimental Value,2025,2025-11-07,5338580.0,334.0,Drama Family,,https://www.boxofficemojo.com/release/rl3858071553/?ref_=bo_yld_table_150,200031.0,4.0,,R,133.0,Neon,sentimental value,sentimental_value,,,,,95.0,249.0,94.0,2025-11-07,11.0,4.0,2025.0,0,0,1,0,0,Other,4,0,0,0,0,0,1,1,0,0,0,0,0,0,Drama Family,0,0.0,,0.0,12.206232632731538,15.490470445286737,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Colorful Stage! The Movie: A Miku Who Can't Sing,2025,2025-04-18,3661284.0,800.0,Animation Drama Fantasy Music Musical Sci-Fi,,https://www.boxofficemojo.com/release/rl2200862721/?ref_=bo_yld_table_151,2826012.0,800.0,,PG,110.0,GKIDS,colorful stage the movie a miku who cant sing,colorful_stage_the_movie_a_miku_who_cant_sing,,,,,96.0,188.0,96.0,2025-04-18,4.0,4.0,2025.0,0,0,0,0,1,Other,2,0,0,1,0,0,1,0,1,0,1,0,1,0,Animation Drama Fantasy Music Musical Sci-Fi,0,0.0,,0.0,14.854377442357572,15.113324736655034,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Chhaava,2025,2025-02-14,4800000.0,497.0,Action Drama History,,https://www.boxofficemojo.com/release/rl1664188417/?ref_=bo_yld_table_152,1790000.0,497.0,,,161.0,Yash Raj Films,chhaava,chhaava,,,,,29.0,14.0,78.0,2025-02-14,2.0,4.0,2025.0,1,0,0,0,0,Other,3,1,0,0,0,0,1,0,0,0,0,0,0,0,Action Drama History,0,0.0,,0.0,14.397726736475999,15.38412668421143,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Dhurandhar,2025,2025-12-05,19702994.0,400.0,Action Adventure Crime Drama Thriller,,https://www.boxofficemojo.com/release/rl2558623745/?ref_=bo_yld_table_153,1980000.0,391.0,,,214.0,Moviegoers Entertainment,dhurandhar,dhurandhar,,,,,35.0,20.0,96.0,2025-12-05,12.0,4.0,2025.0,0,0,1,0,0,Other,3,1,1,0,0,1,1,0,0,0,0,0,0,1,Action Adventure Crime Drama Thriller,0,0.0,,0.0,14.498607907721096,16.79628121260961,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fight or Flight,2025,2025-05-09,3522025.0,2153.0,Action Comedy,,https://www.boxofficemojo.com/release/rl1680572417/?ref_=bo_yld_table_154,2002081.0,2153.0,,R,102.0,Vertical Entertainment,fight or flight,fight_or_flight_2025,,,,,76.0,128.0,74.0,2025-05-09,5.0,4.0,2025.0,0,1,0,0,0,Other,4,1,0,0,1,0,0,0,0,0,0,0,0,0,Action Comedy,0,0.0,,0.0,14.509698197059464,15.074546950180263,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Penguin Lessons,2025,2025-03-28,3294990.0,1017.0,Drama,,https://www.boxofficemojo.com/release/rl3191570433/?ref_=bo_yld_table_155,1188543.0,1017.0,,PG,111.0,Sony Pictures Classics,the penguin lessons,the_penguin_lessons,,,,,77.0,137.0,95.0,2025-03-28,3.0,4.0,2025.0,0,0,0,1,0,Sony,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,13.988239586552725,15.007913994503784,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025 Oscar Nominated Short Films: Live Action,2025,2025-02-14,3275477.0,500.0,-,,https://www.boxofficemojo.com/release/rl2988605441/?ref_=bo_yld_table_156,852364.0,320.0,,,104.0,ShortsTV,2025 oscar nominated short films live action,,,,,,,,,2025-02-14,2.0,4.0,2025.0,1,0,0,0,1,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0.0,,0.0,13.655770117828633,15.001974370599685,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
After the Hunt,2025,Oct 10,3258830.0,1238.0,Crime Drama Thriller,,https://www.boxofficemojo.com/release/rl4247683073/?ref_=bo_yld_table_157,158679.0,6.0,,R,138.0,Amazon MGM Studios,after the hunt,after_the_hunt,,,,,36.0,229.0,39.0,,,,2025.0,0,0,0,0,0,Amazon,4,0,0,0,0,1,1,0,0,0,0,0,0,1,Crime Drama Thriller,0,0.0,,0.0,11.974644874628266,14.996879100077441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jujutsu Kaisen: Hidden Inventory / Premature Death - The Movie,2025,2025-07-16,3257365.0,1187.0,Action Animation Fantasy,,https://www.boxofficemojo.com/release/rl3301408769/?ref_=bo_yld_table_158,442799.0,475.0,,,110.0,GKIDS,jujutsu kaisen hidden inventory  premature death  the movie,jujutsu_kaisen_hidden_inventory_premature_death_the_movie,,,,,96.0,83.0,96.0,2025-07-16,7.0,2.0,2025.0,0,1,0,0,1,Other,3,1,0,1,0,0,0,0,1,0,0,0,0,0,Action Animation Fantasy,0,0.0,,0.0,13.000873479816619,14.996429451294667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Hell of a Summer,2025,2025-04-04,3182678.0,1255.0,Comedy Horror Mystery,,https://www.boxofficemojo.com/release/rl1111130113/?ref_=bo_yld_table_159,1765814.0,1255.0,,R,88.0,Neon,hell of a summer,hell_of_a_summer,,,,,49.0,68.0,52.0,2025-04-04,4.0,4.0,2025.0,0,0,0,0,0,Other,4,0,0,0,1,0,0,0,0,1,0,0,0,0,Comedy Horror Mystery,0,0.0,,0.0,14.384122898146805,14.973233852922341,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Relay,2025,2025-08-22,3164481.0,1483.0,Action Drama Thriller,,https://www.boxofficemojo.com/release/rl1356824577/?ref_=bo_yld_table_160,1916687.0,1483.0,,R,112.0,Bleecker Street Media,relay,relay,,,,,82.0,146.0,89.0,2025-08-22,8.0,4.0,2025.0,0,1,0,0,0,Other,4,1,0,0,0,0,1,0,0,0,0,0,0,1,Action Drama Thriller,0,0.0,,0.0,14.466109254478264,14.967499935078934,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Kraven the Hunter,2025,2024-12-13,25026310.0,3211.0,Action Adventure Thriller,,https://www.boxofficemojo.com/release/rl259556097/?ref_=bo_yld_table_161,11001109.0,3211.0,,R,127.0,Sony Pictures Releasing,kraven the hunter,kraven_the_hunter,,,,,15.0,160.0,72.0,2024-12-13,12.0,4.0,2024.0,0,0,1,0,0,Sony,4,1,1,0,0,0,0,0,0,0,0,0,0,1,Action Adventure Thriller,0,0.0,,0.0,16.213506734762575,17.035438269405763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
War 2,2025,2025-08-14,3087065.0,875.0,Action Adventure Thriller,,https://www.boxofficemojo.com/release/rl2496036865/?ref_=bo_yld_table_162,1677835.0,718.0,,,170.0,Yash Raj Films USA Inc.,war 2,war_2,,,,,30.0,23.0,65.0,2025-08-14,8.0,3.0,2025.0,0,1,0,0,1,Other,3,1,1,0,0,0,0,0,0,0,0,0,0,1,Action Adventure Thriller,0,0.0,,0.0,14.333015425833588,14.942731683236312,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Fire Inside,2025,2024-12-25,8093190.0,2032.0,Biography Drama Sport,,https://www.boxofficemojo.com/release/rl2778432257/?ref_=bo_yld_table_163,1958551.0,2006.0,,PG,109.0,Amazon MGM Studios,the fire inside,the_fire_inside,20241226140012.0,,,,93.0,123.0,93.0,2024-12-25,12.0,2.0,2024.0,1,0,1,0,0,Amazon,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Biography Drama Sport,0,0.0,,0.0,14.487715982667389,15.90653364884188,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
How the Grinch Stole Christmas,2025,2025-12-12,3063665.0,2250.0,Comedy Family Fantasy,,https://www.boxofficemojo.com/release/rl1283686401/?ref_=bo_yld_table_164,1909860.0,2250.0,123000000.0,PG,104.0,Universal Pictures,how the grinch stole christmas,how_the_grinch_stole_christmas,,,,,50.0,146.0,60.0,2025-12-12,12.0,4.0,2025.0,0,0,1,0,0,Universal,2,0,0,0,1,0,0,1,1,0,0,0,0,0,Comedy Family Fantasy,1,18.627694921466773,,0.0,14.462541022505484,14.935122796067935,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Rule Breakers,2025,2025-03-07,2969825.0,2044.0,Drama,,https://www.boxofficemojo.com/release/rl104169473/?ref_=bo_yld_table_165,1503826.0,2044.0,,PG,,Angel,rule breakers,rule_breakers,20250305083911.0,,,,80.0,35.0,96.0,2025-03-07,3.0,4.0,2025.0,0,0,0,1,0,Other,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,14.223523750280112,14.904013923204078,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Attack on Titan: The Last Attack,2025,2025-02-10,3638404.0,525.0,Action Adventure Animation Drama Horror,,https://www.boxofficemojo.com/release/rl4130111489/?ref_=bo_yld_table_166,170239.0,108.0,,,145.0,Sony Pictures Releasing,attack on titan the last attack,attack_on_titan_the_last_attack,,,,,99.0,238.0,99.0,2025-02-10,2.0,0.0,2025.0,0,0,0,0,1,Sony,3,1,1,1,0,0,1,0,0,1,0,0,0,0,Action Adventure Animation Drama Horror,0,0.0,,0.0,12.044964485135417,15.10705595676784,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Toxic Avenger,2025,2025-08-29,2866783.0,1995.0,Action Comedy Horror Sci-Fi,,https://www.boxofficemojo.com/release/rl3695017985/?ref_=bo_yld_table_167,1734359.0,1995.0,,R,102.0,Iconic Events Releasing,the toxic avenger,toxic_avenger,,,,,73.0,22.0,63.0,2025-08-29,8.0,4.0,2025.0,0,1,0,0,0,Other,4,1,0,0,1,0,0,0,0,1,0,0,1,0,Action Comedy Horror Sci-Fi,0,0.0,,0.0,14.366149027230888,14.868701401950565,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Dangerous Animals,2025,2025-06-06,2738137.0,1636.0,Horror Thriller,,https://www.boxofficemojo.com/release/rl2335277057/?ref_=bo_yld_table_168,1563961.0,1636.0,,R,98.0,IFC Films,dangerous animals,dangerous_animals,,,,,87.0,180.0,74.0,2025-06-06,6.0,4.0,2025.0,0,1,0,0,0,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,1,Horror Thriller,0,0.0,,0.0,14.262732903117033,14.82278868531351,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Nickel Boys,2025,2024-12-13,2858346.0,540.0,Drama,,https://www.boxofficemojo.com/release/rl677871617/?ref_=bo_yld_table_169,54794.0,2.0,,PG,140.0,Amazon MGM Studios,nickel boys,nickel_boys,20241211204342.0,,,,92.0,213.0,75.0,2024-12-13,12.0,4.0,2024.0,0,0,1,0,0,Amazon,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,10.911354227897492,14.865754043677846,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Pink Floyd: Live at Pompeii,2025,2025-04-24,2620076.0,678.0,Documentary Music,,https://www.boxofficemojo.com/release/rl4089479169/?ref_=bo_yld_table_170,2620076.0,678.0,,,85.0,Trafalgar Releasing,pink floyd live at pompeii,pink_floyd_live_at_pompeii,,,,,100.0,14.0,96.0,2025-04-24,4.0,3.0,2025.0,0,0,0,0,1,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary Music,0,0.0,,0.0,14.778714264618399,14.778714264618399,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Eleanor the Great,2025,2025-09-26,2607002.0,892.0,Drama,,https://www.boxofficemojo.com/release/rl1340375041/?ref_=bo_yld_table_171,894686.0,892.0,,PG,98.0,Sony Pictures Classics,eleanor the great,eleanor_the_great,,,,,67.0,151.0,93.0,2025-09-26,9.0,4.0,2025.0,0,0,0,0,0,Sony,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,13.704229215420067,14.773711843662962,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Flow,2025,2024-11-22,4844117.0,377.0,Adventure Animation Family Fantasy,,https://www.boxofficemojo.com/release/rl922845185/?ref_=bo_yld_table_172,50811.0,2.0,,PG,85.0,Janus Films,flow,flow,,,,,67.0,2.0,67.0,2024-11-22,11.0,4.0,2024.0,1,0,1,0,0,Other,2,0,1,1,0,0,0,1,1,0,0,0,0,0,Adventure Animation Family Fantasy,0,0.0,,0.0,10.83588782614335,15.393275743391449,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
No Other Land,2025,Jan 31,2549422.0,140.0,Documentary,,https://www.boxofficemojo.com/release/rl1630044161/?ref_=bo_yld_table_173,26100.0,1.0,,,92.0,Independent,no other land,no_other_land,,,,,100.0,105.0,100.0,,,,2025.0,0,0,0,0,0,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,0,0.0,,0.0,10.169728906753061,14.751377617020866,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spinal Tap II: The End Continues,2025,2025-09-12,2508554.0,1920.0,Comedy Music,,https://www.boxofficemojo.com/release/rl1658028033/?ref_=bo_yld_table_174,1612395.0,1920.0,,R,83.0,Bleecker Street Media,spinal tap ii the end continues,spinal_tap_ii_the_end_continues,,,,,66.0,140.0,89.0,2025-09-12,9.0,4.0,2025.0,0,0,0,0,1,Other,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Comedy Music,0,0.0,,0.0,14.29323182944807,14.735217448119544,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
The Legend of Ochi,2025,Apr 18,2475373.0,1153.0,Adventure Family Fantasy,,https://www.boxofficemojo.com/release/rl2802876417/?ref_=bo_yld_table_175,52514.0,4.0,,PG,95.0,A24,the legend of ochi,the_legend_of_ochi,,,,,75.0,138.0,64.0,,,,2025.0,0,0,0,0,0,A24,2,0,1,0,0,0,0,1,1,0,0,0,0,0,Adventure Family Fantasy,0,0.0,,0.0,10.868854122056876,14.721902053679905,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Merrily We Roll Along,2025,2025-12-05,2508329.0,1084.0,Musical,,https://www.boxofficemojo.com/release/rl1189380097/?ref_=bo_yld_table_176,1308947.0,1084.0,,PG,145.0,Sony Pictures Classics,merrily we roll along,merrily_we_roll_along,,,,,95.0,61.0,95.0,2025-12-05,12.0,4.0,2025.0,0,0,1,0,0,Sony,2,0,0,0,0,0,0,0,0,0,1,0,0,0,Musical,0,0.0,,0.0,14.084734319122077,14.735127751026566,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Coolie,2025,2025-08-15,2450000.0,800.0,Action Crime Thriller,,https://www.boxofficemojo.com/release/rl3688660993/?ref_=bo_yld_table_177,2450000.0,800.0,,,168.0,Prathyangira Cinemas,coolie,coolie,,,,,74.0,21.0,74.0,2025-08-15,8.0,4.0,2025.0,0,1,0,0,0,Other,3,1,0,0,0,1,0,0,0,0,0,0,0,1,Action Crime Thriller,0,0.0,,0.0,14.711598990684092,14.711598990684092,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"Sorry, Baby",2025,2025-06-27,2418280.0,338.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl171540481/?ref_=bo_yld_table_178,86492.0,4.0,,R,103.0,A24,sorry baby,sorry_baby,,,,,97.0,200.0,84.0,2025-06-27,6.0,4.0,2025.0,0,1,0,0,0,A24,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,11.367818764789886,14.698567515150057,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
September 5,2025,2024-12-13,2508723.0,398.0,Drama History Thriller,,https://www.boxofficemojo.com/release/rl2383183873/?ref_=bo_yld_table_179,80802.0,7.0,,R,95.0,Paramount Pictures,september 5,september_5,,,,,91.0,211.0,89.0,2024-12-13,12.0,4.0,2024.0,0,0,1,0,1,Paramount,4,0,0,0,0,0,1,0,0,0,0,0,0,1,Drama History Thriller,0,0.0,,0.0,11.299769372532804,14.735284815312026,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Room Next Door,2025,Dec 20,2519488.0,861.0,Drama,,https://www.boxofficemojo.com/release/rl1327661057/?ref_=bo_yld_table_180,105013.0,6.0,,PG,107.0,Sony Pictures Classics,the room next door,the_room_next_door,,,,,80.0,203.0,75.0,,,,2025.0,0,0,0,0,0,Sony,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,11.561848953584894,14.739566661147634,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spider-Man/Spider-Man 2/Spider-Man 3,2025,2025-09-26,2250977.0,1485.0,-,,https://www.boxofficemojo.com/release/rl2547023873/?ref_=bo_yld_table_181,2250977.0,1485.0,,,387.0,,spidermanspiderman 2spiderman 3,,,,,,,,,2025-09-26,9.0,4.0,2025.0,0,0,0,0,1,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0.0,,0.0,14.626875346407079,14.626875346407079,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Detective Chinatown 1900,2025,2025-01-29,2229946.0,229.0,Comedy Drama Mystery,,https://www.boxofficemojo.com/release/rl875593729/?ref_=bo_yld_table_182,749920.0,229.0,,,136.0,CMC Pictures,detective chinatown 1900,detective_chinatown_1900,,,,,84.0,11.0,84.0,2025-01-29,1.0,2.0,2025.0,0,0,0,0,0,Other,3,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama Mystery,0,0.0,,0.0,13.527723146631216,14.617488376337723,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Dogma,2025,2025-06-05,2193805.0,1039.0,Adventure Comedy Drama Fantasy,,https://www.boxofficemojo.com/release/rl3812458497/?ref_=bo_yld_table_183,1004582.0,700.0,10000000.0,R,130.0,Iconic Events Releasing,dogma,dogma,,,,,72.0,149.0,85.0,2025-06-05,6.0,3.0,2025.0,0,1,0,0,0,Other,4,0,1,0,1,0,1,0,1,0,0,0,0,0,Adventure Comedy Drama Fantasy,1,16.118095750958314,,0.0,13.820083087996828,14.60114849293603,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
The Wedding Banquet,2025,2025-04-18,2090228.0,1142.0,Comedy Romance,,https://www.boxofficemojo.com/release/rl3996286977/?ref_=bo_yld_table_184,918598.0,1142.0,,R,103.0,Bleecker Street Media,the wedding banquet,the_wedding_banquet,,,,,86.0,170.0,83.0,2025-04-18,4.0,4.0,2025.0,0,0,0,0,0,Other,4,0,0,0,1,0,0,0,0,0,0,1,0,0,Comedy Romance,0,0.0,,0.0,13.73060496226013,14.552784187316698,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Oh, Hi!",2025,2025-07-25,2082113.0,866.0,Comedy,,https://www.boxofficemojo.com/release/rl2329313281/?ref_=bo_yld_table_185,1151572.0,866.0,,R,95.0,Sony Pictures Classics,oh hi,oh_hi,,,,,64.0,133.0,65.0,2025-07-25,7.0,4.0,2025.0,0,1,0,0,0,Sony,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Comedy,0,0.0,,0.0,13.956639391804456,14.548894281701276,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
